Given args
Namespace(coco_annotations='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data/coco_meta.json', coco_root='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data', deterministic=True, model='googlenet', num_epochs=50)
Pytorch Environment info
SystemEnv(torch_version='1.7.1', is_debug_build='False', cuda_compiled_version='11.0', gcc_version='(Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0', clang_version=None, cmake_version='version 3.19.3', os='Ubuntu 20.04.1 LTS (x86_64)', python_version='3.8 (64-bit runtime)', is_cuda_available='True', cuda_runtime_version=None, nvidia_driver_version='450.80.02', nvidia_gpu_models='GPU 0: A100-SXM4-40GB\nGPU 1: A100-SXM4-40GB\nGPU 2: A100-SXM4-40GB\nGPU 3: A100-SXM4-40GB\nGPU 4: A100-SXM4-40GB\nGPU 5: A100-SXM4-40GB\nGPU 6: A100-SXM4-40GB\nGPU 7: A100-SXM4-40GB', cudnn_version=None, pip_version='pip3', pip_packages='numpy==1.19.5\ntorch==1.7.1\ntorchaudio==0.7.0a0+a853dff\ntorchvision==0.8.2', conda_packages='_pytorch_select           0.1                       cpu_0  \nblas                      1.0                         mkl  \ncudatoolkit               11.0.221             h6bb024c_0  \nlibmklml                  2019.0.5                      0  \nmkl                       2020.2                      256  \nmkl-service               2.3.0            py38he904b0f_0  \nmkl_fft                   1.3.0            py38h54f3939_0  \nmkl_random                1.1.1            py38h0573a6f_0  \nnumpy                     1.19.5                   pypi_0    pypi\nnumpy-base                1.19.2           py38hfa32c7d_0  \npytorch                   1.7.1           py3.8_cuda11.0.221_cudnn8.0.5_0    pytorch\ntorchaudio                0.7.2                      py38    pytorch\ntorchvision               0.8.2                py38_cu110    pytorch', hip_compiled_version='N/A', hip_runtime_version='N/A', miopen_runtime_version='N/A')
Use mmlib set_deterministic()
START;epoch;epoch-0;batch-None;time.time_ns-1623250522922740345
START;backward_path;epoch-45;batch-5;time.time_ns-1623252576147312677
STOP;backward_path;epoch-45;batch-5;time.time_ns-1623252576199078560
START;load_data;epoch-45;batch-6;time.time_ns-1623252576199083820
STOP;batch-time;epoch-45;batch-5;time.time_ns-1623252576199085102
START;batch-time;epoch-45;batch-6;time.time_ns-1623252576199086204
STOP;load_data;epoch-45;batch-6;time.time_ns-1623252576732185770
START;to_device;epoch-45;batch-6;time.time_ns-1623252576732197893
STOP;to_device;epoch-45;batch-6;time.time_ns-1623252576734449884
START;forward_path;epoch-45;batch-6;time.time_ns-1623252576734452008
STOP;forward_path;epoch-45;batch-6;time.time_ns-1623252576757773768
START;backward_path;epoch-45;batch-6;time.time_ns-1623252576757777636
STOP;backward_path;epoch-45;batch-6;time.time_ns-1623252576809548097
START;load_data;epoch-45;batch-7;time.time_ns-1623252576809552806
STOP;batch-time;epoch-45;batch-6;time.time_ns-1623252576809554299
START;batch-time;epoch-45;batch-7;time.time_ns-1623252576809555411
STOP;load_data;epoch-45;batch-7;time.time_ns-1623252577296414388
START;to_device;epoch-45;batch-7;time.time_ns-1623252577296425920
STOP;to_device;epoch-45;batch-7;time.time_ns-1623252577298687319
START;forward_path;epoch-45;batch-7;time.time_ns-1623252577298689243
STOP;forward_path;epoch-45;batch-7;time.time_ns-1623252577322221802
START;backward_path;epoch-45;batch-7;time.time_ns-1623252577322225569
STOP;backward_path;epoch-45;batch-7;time.time_ns-1623252577374064410
START;load_data;epoch-45;batch-8;time.time_ns-1623252577374187533
STOP;batch-time;epoch-45;batch-7;time.time_ns-1623252577374189116
START;batch-time;epoch-45;batch-8;time.time_ns-1623252577374190148
STOP;load_data;epoch-45;batch-8;time.time_ns-1623252577868113723
START;to_device;epoch-45;batch-8;time.time_ns-1623252577868126447
STOP;to_device;epoch-45;batch-8;time.time_ns-1623252577870389750
START;forward_path;epoch-45;batch-8;time.time_ns-1623252577870391864
STOP;forward_path;epoch-45;batch-8;time.time_ns-1623252577894107640
START;backward_path;epoch-45;batch-8;time.time_ns-1623252577894111617
STOP;backward_path;epoch-45;batch-8;time.time_ns-1623252577946516278
START;load_data;epoch-45;batch-9;time.time_ns-1623252577946521238
STOP;batch-time;epoch-45;batch-8;time.time_ns-1623252577946522580
START;batch-time;epoch-45;batch-9;time.time_ns-1623252577946523793
STOP;load_data;epoch-45;batch-9;time.time_ns-1623252578486250999
START;to_device;epoch-45;batch-9;time.time_ns-1623252578486262872
STOP;to_device;epoch-45;batch-9;time.time_ns-1623252578488567983
START;forward_path;epoch-45;batch-9;time.time_ns-1623252578488570568
STOP;forward_path;epoch-45;batch-9;time.time_ns-1623252578512123386
START;backward_path;epoch-45;batch-9;time.time_ns-1623252578512127173
STOP;backward_path;epoch-45;batch-9;time.time_ns-1623252578564062646
START;load_data;epoch-45;batch-10;time.time_ns-1623252578564067876
STOP;batch-time;epoch-45;batch-9;time.time_ns-1623252578564069239
START;batch-time;epoch-45;batch-10;time.time_ns-1623252578564070361
STOP;load_data;epoch-45;batch-10;time.time_ns-1623252579069003418
START;to_device;epoch-45;batch-10;time.time_ns-1623252579069014409
STOP;to_device;epoch-45;batch-10;time.time_ns-1623252579071275147
START;forward_path;epoch-45;batch-10;time.time_ns-1623252579071277392
STOP;forward_path;epoch-45;batch-10;time.time_ns-1623252579094672000
START;backward_path;epoch-45;batch-10;time.time_ns-1623252579094675817
STOP;backward_path;epoch-45;batch-10;time.time_ns-1623252579146302396
START;load_data;epoch-45;batch-11;time.time_ns-1623252579146307466
STOP;batch-time;epoch-45;batch-10;time.time_ns-1623252579146432322
START;batch-time;epoch-45;batch-11;time.time_ns-1623252579146433745
STOP;load_data;epoch-45;batch-11;time.time_ns-1623252579626213126
START;to_device;epoch-45;batch-11;time.time_ns-1623252579626225750
STOP;to_device;epoch-45;batch-11;time.time_ns-1623252579628716242
START;forward_path;epoch-45;batch-11;time.time_ns-1623252579628718547
STOP;forward_path;epoch-45;batch-11;time.time_ns-1623252579652003427
START;backward_path;epoch-45;batch-11;time.time_ns-1623252579652007394
STOP;backward_path;epoch-45;batch-11;time.time_ns-1623252579703996920
START;load_data;epoch-45;batch-12;time.time_ns-1623252579704001850
STOP;batch-time;epoch-45;batch-11;time.time_ns-1623252579704003072
START;batch-time;epoch-45;batch-12;time.time_ns-1623252579704004695
STOP;load_data;epoch-45;batch-12;time.time_ns-1623252580179781172
START;to_device;epoch-45;batch-12;time.time_ns-1623252580179792924
STOP;to_device;epoch-45;batch-12;time.time_ns-1623252580182259181
START;forward_path;epoch-45;batch-12;time.time_ns-1623252580182262467
STOP;forward_path;epoch-45;batch-12;time.time_ns-1623252580205717439
START;backward_path;epoch-45;batch-12;time.time_ns-1623252580205721326
STOP;backward_path;epoch-45;batch-12;time.time_ns-1623252580257980854
START;load_data;epoch-45;batch-13;time.time_ns-1623252580257986535
STOP;batch-time;epoch-45;batch-12;time.time_ns-1623252580257987857
START;batch-time;epoch-45;batch-13;time.time_ns-1623252580257989109
STOP;load_data;epoch-45;batch-13;time.time_ns-1623252580743510566
START;to_device;epoch-45;batch-13;time.time_ns-1623252580743523420
STOP;to_device;epoch-45;batch-13;time.time_ns-1623252580746002521
START;forward_path;epoch-45;batch-13;time.time_ns-1623252580746004465
STOP;forward_path;epoch-45;batch-13;time.time_ns-1623252580769312809
START;backward_path;epoch-45;batch-13;time.time_ns-1623252580769316516
STOP;backward_path;epoch-45;batch-13;time.time_ns-1623252580821253944
START;load_data;epoch-45;batch-14;time.time_ns-1623252580821259304
STOP;batch-time;epoch-45;batch-13;time.time_ns-1623252580821260677
START;batch-time;epoch-45;batch-14;time.time_ns-1623252580821261829
STOP;load_data;epoch-45;batch-14;time.time_ns-1623252581352035342
START;to_device;epoch-45;batch-14;time.time_ns-1623252581352049539
STOP;to_device;epoch-45;batch-14;time.time_ns-1623252581354327429
START;forward_path;epoch-45;batch-14;time.time_ns-1623252581354329814
STOP;forward_path;epoch-45;batch-14;time.time_ns-1623252581377875047
START;backward_path;epoch-45;batch-14;time.time_ns-1623252581377878974
STOP;backward_path;epoch-45;batch-14;time.time_ns-1623252581429945816
START;load_data;epoch-45;batch-15;time.time_ns-1623252581429950786
STOP;batch-time;epoch-45;batch-14;time.time_ns-1623252581429953120
START;batch-time;epoch-45;batch-15;time.time_ns-1623252581429954162
STOP;load_data;epoch-45;batch-15;time.time_ns-1623252581983212022
START;to_device;epoch-45;batch-15;time.time_ns-1623252581983222802
STOP;to_device;epoch-45;batch-15;time.time_ns-1623252581985500763
START;forward_path;epoch-45;batch-15;time.time_ns-1623252581985502997
STOP;forward_path;epoch-45;batch-15;time.time_ns-1623252582009161564
START;backward_path;epoch-45;batch-15;time.time_ns-1623252582009165391
STOP;backward_path;epoch-45;batch-15;time.time_ns-1623252582060927176
START;load_data;epoch-45;batch-16;time.time_ns-1623252582060932046
STOP;batch-time;epoch-45;batch-15;time.time_ns-1623252582060933328
START;batch-time;epoch-45;batch-16;time.time_ns-1623252582060934440
STOP;load_data;epoch-45;batch-16;time.time_ns-1623252582601670155
START;to_device;epoch-45;batch-16;time.time_ns-1623252582601684862
STOP;to_device;epoch-45;batch-16;time.time_ns-1623252582603952974
START;forward_path;epoch-45;batch-16;time.time_ns-1623252582603955098
STOP;forward_path;epoch-45;batch-16;time.time_ns-1623252582627650896
START;backward_path;epoch-45;batch-16;time.time_ns-1623252582627683087
STOP;backward_path;epoch-45;batch-16;time.time_ns-1623252582679593624
START;load_data;epoch-45;batch-17;time.time_ns-1623252582679598503
STOP;batch-time;epoch-45;batch-16;time.time_ns-1623252582679599805
START;batch-time;epoch-45;batch-17;time.time_ns-1623252582679600907
STOP;load_data;epoch-45;batch-17;time.time_ns-1623252583157123508
START;to_device;epoch-45;batch-17;time.time_ns-1623252583157137725
STOP;to_device;epoch-45;batch-17;time.time_ns-1623252583159620814
START;forward_path;epoch-45;batch-17;time.time_ns-1623252583159623028
STOP;forward_path;epoch-45;batch-17;time.time_ns-1623252583183060587
START;backward_path;epoch-45;batch-17;time.time_ns-1623252583183092908
STOP;backward_path;epoch-45;batch-17;time.time_ns-1623252583234646069
START;load_data;epoch-45;batch-18;time.time_ns-1623252583234650898
STOP;batch-time;epoch-45;batch-17;time.time_ns-1623252583234652200
START;batch-time;epoch-45;batch-18;time.time_ns-1623252583234653302
STOP;load_data;epoch-45;batch-18;time.time_ns-1623252583695378699
START;to_device;epoch-45;batch-18;time.time_ns-1623252583695392906
STOP;to_device;epoch-45;batch-18;time.time_ns-1623252583697671437
START;forward_path;epoch-45;batch-18;time.time_ns-1623252583697673862
STOP;forward_path;epoch-45;batch-18;time.time_ns-1623252583721365051
START;backward_path;epoch-45;batch-18;time.time_ns-1623252583721368678
STOP;backward_path;epoch-45;batch-18;time.time_ns-1623252583773515391
START;load_data;epoch-45;batch-19;time.time_ns-1623252583773520040
STOP;batch-time;epoch-45;batch-18;time.time_ns-1623252583773521232
START;batch-time;epoch-45;batch-19;time.time_ns-1623252583773522244
STOP;load_data;epoch-45;batch-19;time.time_ns-1623252584268404283
START;to_device;epoch-45;batch-19;time.time_ns-1623252584268418861
STOP;to_device;epoch-45;batch-19;time.time_ns-1623252584270726408
START;forward_path;epoch-45;batch-19;time.time_ns-1623252584270728561
STOP;forward_path;epoch-45;batch-19;time.time_ns-1623252584294217298
START;backward_path;epoch-45;batch-19;time.time_ns-1623252584294221135
STOP;backward_path;epoch-45;batch-19;time.time_ns-1623252584346146729
START;load_data;epoch-45;batch-20;time.time_ns-1623252584346151458
STOP;batch-time;epoch-45;batch-19;time.time_ns-1623252584346152741
START;batch-time;epoch-45;batch-20;time.time_ns-1623252584346264583
STOP;load_data;epoch-45;batch-20;time.time_ns-1623252584871383717
START;to_device;epoch-45;batch-20;time.time_ns-1623252584871399898
STOP;to_device;epoch-45;batch-20;time.time_ns-1623252584873690833
START;forward_path;epoch-45;batch-20;time.time_ns-1623252584873692957
STOP;forward_path;epoch-45;batch-20;time.time_ns-1623252584897256244
START;backward_path;epoch-45;batch-20;time.time_ns-1623252584897260031
STOP;backward_path;epoch-45;batch-20;time.time_ns-1623252584949331923
START;load_data;epoch-45;batch-21;time.time_ns-1623252584949336802
STOP;batch-time;epoch-45;batch-20;time.time_ns-1623252584949338265
START;batch-time;epoch-45;batch-21;time.time_ns-1623252584949339226
STOP;load_data;epoch-45;batch-21;time.time_ns-1623252585481651221
START;to_device;epoch-45;batch-21;time.time_ns-1623252585481665438
STOP;to_device;epoch-45;batch-21;time.time_ns-1623252585483972594
START;forward_path;epoch-45;batch-21;time.time_ns-1623252585483974918
STOP;forward_path;epoch-45;batch-21;time.time_ns-1623252585507503951
START;backward_path;epoch-45;batch-21;time.time_ns-1623252585507507748
STOP;backward_path;epoch-45;batch-21;time.time_ns-1623252585559295312
START;load_data;epoch-45;batch-22;time.time_ns-1623252585559300211
STOP;batch-time;epoch-45;batch-21;time.time_ns-1623252585559301503
START;batch-time;epoch-45;batch-22;time.time_ns-1623252585559302585
STOP;load_data;epoch-45;batch-22;time.time_ns-1623252586066445495
START;to_device;epoch-45;batch-22;time.time_ns-1623252586066460163
STOP;to_device;epoch-45;batch-22;time.time_ns-1623252586068752260
START;forward_path;epoch-45;batch-22;time.time_ns-1623252586068754634
STOP;forward_path;epoch-45;batch-22;time.time_ns-1623252586092509995
START;backward_path;epoch-45;batch-22;time.time_ns-1623252586092513812
STOP;backward_path;epoch-45;batch-22;time.time_ns-1623252586144182300
START;load_data;epoch-45;batch-23;time.time_ns-1623252586144187079
STOP;batch-time;epoch-45;batch-22;time.time_ns-1623252586144188271
START;batch-time;epoch-45;batch-23;time.time_ns-1623252586144189324
STOP;load_data;epoch-45;batch-23;time.time_ns-1623252586692777506
START;to_device;epoch-45;batch-23;time.time_ns-1623252586692916480
STOP;to_device;epoch-45;batch-23;time.time_ns-1623252586695227112
START;forward_path;epoch-45;batch-23;time.time_ns-1623252586695229416
STOP;forward_path;epoch-45;batch-23;time.time_ns-1623252586718725145
START;backward_path;epoch-45;batch-23;time.time_ns-1623252586718728752
STOP;backward_path;epoch-45;batch-23;time.time_ns-1623252586770631354
START;load_data;epoch-45;batch-24;time.time_ns-1623252586770636233
STOP;batch-time;epoch-45;batch-23;time.time_ns-1623252586770637395
START;batch-time;epoch-45;batch-24;time.time_ns-1623252586770638387
STOP;load_data;epoch-45;batch-24;time.time_ns-1623252587294137586
START;to_device;epoch-45;batch-24;time.time_ns-1623252587294150781
STOP;to_device;epoch-45;batch-24;time.time_ns-1623252587296451655
START;forward_path;epoch-45;batch-24;time.time_ns-1623252587296453709
STOP;forward_path;epoch-45;batch-24;time.time_ns-1623252587319931264
START;backward_path;epoch-45;batch-24;time.time_ns-1623252587319935612
STOP;backward_path;epoch-45;batch-24;time.time_ns-1623252587371776817
START;load_data;epoch-45;batch-25;time.time_ns-1623252587371781827
STOP;batch-time;epoch-45;batch-24;time.time_ns-1623252587371783059
START;batch-time;epoch-45;batch-25;time.time_ns-1623252587371784081
STOP;load_data;epoch-45;batch-25;time.time_ns-1623252587872170435
START;to_device;epoch-45;batch-25;time.time_ns-1623252587872183039
STOP;to_device;epoch-45;batch-25;time.time_ns-1623252587874674063
START;forward_path;epoch-45;batch-25;time.time_ns-1623252587874676287
STOP;forward_path;epoch-45;batch-25;time.time_ns-1623252587898348450
START;backward_path;epoch-45;batch-25;time.time_ns-1623252587898353179
STOP;backward_path;epoch-45;batch-25;time.time_ns-1623252587950093404
START;load_data;epoch-45;batch-26;time.time_ns-1623252587950098263
STOP;batch-time;epoch-45;batch-25;time.time_ns-1623252587950099495
START;batch-time;epoch-45;batch-26;time.time_ns-1623252587950100707
STOP;load_data;epoch-45;batch-26;time.time_ns-1623252588451924602
START;to_device;epoch-45;batch-26;time.time_ns-1623252588451937396
STOP;to_device;epoch-45;batch-26;time.time_ns-1623252588454240283
START;forward_path;epoch-45;batch-26;time.time_ns-1623252588454242598
STOP;forward_path;epoch-45;batch-26;time.time_ns-1623252588477793141
START;backward_path;epoch-45;batch-26;time.time_ns-1623252588477797008
STOP;backward_path;epoch-45;batch-26;time.time_ns-1623252588529621161
START;load_data;epoch-45;batch-27;time.time_ns-1623252588529626231
STOP;batch-time;epoch-45;batch-26;time.time_ns-1623252588529627553
START;batch-time;epoch-45;batch-27;time.time_ns-1623252588529629467
STOP;load_data;epoch-45;batch-27;time.time_ns-1623252588986332372
START;to_device;epoch-45;batch-27;time.time_ns-1623252588986343864
STOP;to_device;epoch-45;batch-27;time.time_ns-1623252588988665086
START;forward_path;epoch-45;batch-27;time.time_ns-1623252588988667230
STOP;forward_path;epoch-45;batch-27;time.time_ns-1623252589012263610
START;backward_path;epoch-45;batch-27;time.time_ns-1623252589012267578
STOP;backward_path;epoch-45;batch-27;time.time_ns-1623252589064462492
START;load_data;epoch-45;batch-28;time.time_ns-1623252589064468293
STOP;batch-time;epoch-45;batch-27;time.time_ns-1623252589064469696
START;batch-time;epoch-45;batch-28;time.time_ns-1623252589064470738
STOP;load_data;epoch-45;batch-28;time.time_ns-1623252589559140956
START;to_device;epoch-45;batch-28;time.time_ns-1623252589559153059
STOP;to_device;epoch-45;batch-28;time.time_ns-1623252589561693295
START;forward_path;epoch-45;batch-28;time.time_ns-1623252589561695329
STOP;forward_path;epoch-45;batch-28;time.time_ns-1623252589584790250
START;backward_path;epoch-45;batch-28;time.time_ns-1623252589584794037
STOP;backward_path;epoch-45;batch-28;time.time_ns-1623252589636884564
START;load_data;epoch-45;batch-29;time.time_ns-1623252589636889493
STOP;batch-time;epoch-45;batch-28;time.time_ns-1623252589636890886
START;batch-time;epoch-45;batch-29;time.time_ns-1623252589636892018
STOP;load_data;epoch-45;batch-29;time.time_ns-1623252590126135608
START;to_device;epoch-45;batch-29;time.time_ns-1623252590126145747
STOP;to_device;epoch-45;batch-29;time.time_ns-1623252590128720710
START;forward_path;epoch-45;batch-29;time.time_ns-1623252590128722744
STOP;forward_path;epoch-45;batch-29;time.time_ns-1623252590151480176
START;backward_path;epoch-45;batch-29;time.time_ns-1623252590151484263
STOP;backward_path;epoch-45;batch-29;time.time_ns-1623252590203997641
START;load_data;epoch-45;batch-30;time.time_ns-1623252590204002861
STOP;batch-time;epoch-45;batch-29;time.time_ns-1623252590204004243
START;batch-time;epoch-45;batch-30;time.time_ns-1623252590204005396
STOP;load_data;epoch-45;batch-30;time.time_ns-1623252590686018002
START;to_device;epoch-45;batch-30;time.time_ns-1623252590686029033
STOP;to_device;epoch-45;batch-30;time.time_ns-1623252590688344224
START;forward_path;epoch-45;batch-30;time.time_ns-1623252590688346218
STOP;forward_path;epoch-45;batch-30;time.time_ns-1623252590711740155
START;backward_path;epoch-45;batch-30;time.time_ns-1623252590711743932
STOP;backward_path;epoch-45;batch-30;time.time_ns-1623252590763552215
START;load_data;epoch-45;batch-31;time.time_ns-1623252590763672522
STOP;batch-time;epoch-45;batch-30;time.time_ns-1623252590763674096
START;batch-time;epoch-45;batch-31;time.time_ns-1623252590763675118
STOP;load_data;epoch-45;batch-31;time.time_ns-1623252591257371463
START;to_device;epoch-45;batch-31;time.time_ns-1623252591257383646
STOP;to_device;epoch-45;batch-31;time.time_ns-1623252591259925456
START;forward_path;epoch-45;batch-31;time.time_ns-1623252591259927720
STOP;forward_path;epoch-45;batch-31;time.time_ns-1623252591283177514
START;backward_path;epoch-45;batch-31;time.time_ns-1623252591283181361
STOP;backward_path;epoch-45;batch-31;time.time_ns-1623252591335145559
START;load_data;epoch-45;batch-32;time.time_ns-1623252591335150438
STOP;batch-time;epoch-45;batch-31;time.time_ns-1623252591335151941
START;batch-time;epoch-45;batch-32;time.time_ns-1623252591335153053
STOP;load_data;epoch-45;batch-32;time.time_ns-1623252591852304431
START;to_device;epoch-45;batch-32;time.time_ns-1623252591852316844
STOP;to_device;epoch-45;batch-32;time.time_ns-1623252591854645751
START;forward_path;epoch-45;batch-32;time.time_ns-1623252591854648195
STOP;forward_path;epoch-45;batch-32;time.time_ns-1623252591878421239
START;backward_path;epoch-45;batch-32;time.time_ns-1623252591878425177
STOP;backward_path;epoch-45;batch-32;time.time_ns-1623252591930385287
START;load_data;epoch-45;batch-33;time.time_ns-1623252591930391669
STOP;batch-time;epoch-45;batch-32;time.time_ns-1623252591930393082
START;batch-time;epoch-45;batch-33;time.time_ns-1623252591930394094
